adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
4610,120,461,True,rome,100,470.71067811865476,coarse,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
6000,300,600,True,rome,100,100.0,coarse,8028,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.2526158445440957,,669
5610,300,561,True,rome,100,200.0,coarse,8028,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.30119581464872947,,669
5610,300,561,True,rome,100,400.0,coarse,8028,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.30119581464872947,,669
6000,300,500,True,rome,100,70.71067811865476,coarse,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.2526158445440957,,669
4610,300,461,True,rome,100,170.71067811865476,coarse,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.42575984055804683,,669
4610,300,461,True,rome,100,270.71067811865476,coarse,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.42575984055804683,,669
4610,300,461,True,rome,100,470.71067811865476,coarse,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
217404,60,723,True,rome,100,100.0,medium,221940,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.020437956204379562,,669
217404,60,723,True,rome,100,200.0,medium,221940,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.020437956204379562,,669
217404,60,689,True,rome,100,400.0,medium,221940,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.020437956204379562,,669
221004,60,500,True,rome,100,70.71067811865476,medium,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.00421735604217356,,669
217404,60,500,True,rome,100,170.71067811865476,medium,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.020437956204379562,,669
217404,60,500,True,rome,100,270.71067811865476,medium,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.020437956204379562,,669
217404,60,500,True,rome,100,470.71067811865476,medium,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.020437956204379562,,669
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
6000,120,600,True,rome,100,100.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.2526158445440957,,669
5610,120,561,True,rome,100,200.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.30119581464872947,,669
5610,120,561,True,rome,100,400.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.30119581464872947,,669
6000,120,500,True,rome,100,70.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.2526158445440957,,669
4830,120,483,True,rome,100,170.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.398355754857997,,669
4610,120,461,True,rome,100,270.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.42575984055804683,,669
4610,120,461,True,rome,100,470.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
6000,300,600,True,rome,100,100.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.2526158445440957,,669
5610,300,561,True,rome,100,200.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.30119581464872947,,669
5610,300,561,True,rome,100,400.0,medium,8028,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.30119581464872947,,669
6000,300,500,True,rome,100,70.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.2526158445440957,,669
4830,300,483,True,rome,100,170.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.398355754857997,,669
4610,300,461,True,rome,100,270.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.42575984055804683,,669
4610,300,461,True,rome,100,470.71067811865476,medium,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
217404,60,723,True,rome,100,100.0,fine,221940,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.020437956204379562,,669
217404,60,723,True,rome,100,200.0,fine,221940,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.020437956204379562,,669
217404,60,689,True,rome,100,400.0,fine,221940,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.020437956204379562,,669
221004,60,500,True,rome,100,70.71067811865476,fine,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.00421735604217356,,669
217404,60,500,True,rome,100,170.71067811865476,fine,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.020437956204379562,,669
217404,60,500,True,rome,100,270.71067811865476,fine,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.020437956204379562,,669
217404,60,500,True,rome,100,470.71067811865476,fine,221940,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.020437956204379562,,669
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
6600,120,600,True,rome,100,100.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.17787742899850523,,669
5610,120,561,True,rome,100,200.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.30119581464872947,,669
5610,120,561,True,rome,100,400.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.30119581464872947,,669
6000,120,500,True,rome,100,70.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.2526158445440957,,669
5230,120,483,True,rome,100,170.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.34853014449427006,,669
4610,120,461,True,rome,100,270.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.42575984055804683,,669
4610,120,461,True,rome,100,470.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s15:p2,0,,no feasible adversarial claim under enabled constraints,669
6600,300,600,True,rome,100,100.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,100,0.17787742899850523,,669
5610,300,561,True,rome,100,200.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,200,0.30119581464872947,,669
5610,300,561,True,rome,100,400.0,fine,8028,25,1300,cell,100,rome:60:153-0-s15:p2,400,0.30119581464872947,,669
6000,300,500,True,rome,100,70.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,0,0.2526158445440957,,669
5230,300,483,True,rome,100,170.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,100,0.34853014449427006,,669
4610,300,461,True,rome,100,270.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,200,0.42575984055804683,,669
4610,300,461,True,rome,100,470.71067811865476,fine,8028,25,1350,intra_cell,150,rome:60:153-0-s15:p2,400,0.42575984055804683,,669
,60,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
73864,60,641,True,rome,100,100.0,coarse,79704,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.07327110308140118,,706
72864,60,566,True,rome,100,200.0,coarse,79704,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,566,True,rome,100,400.0,coarse,79704,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,60,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
72864,60,500,True,rome,100,170.71067811865476,coarse,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.08581752484191509,,706
72864,60,516,True,rome,100,270.71067811865476,coarse,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,500,True,rome,100,470.71067811865476,coarse,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,120,561,True,rome,100,100.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,120,561,True,rome,100,200.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,120,561,True,rome,100,400.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,120,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,120,461,True,rome,100,170.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,120,461,True,rome,100,270.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,120,461,True,rome,100,470.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,300,561,True,rome,100,100.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,300,561,True,rome,100,200.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,300,561,True,rome,100,400.0,coarse,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,300,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,300,461,True,rome,100,170.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,300,461,True,rome,100,270.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,300,461,True,rome,100,470.71067811865476,coarse,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
73864,60,641,True,rome,100,100.0,medium,79704,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.07327110308140118,,706
72864,60,566,True,rome,100,200.0,medium,79704,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,566,True,rome,100,400.0,medium,79704,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,60,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
72864,60,500,True,rome,100,170.71067811865476,medium,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.08581752484191509,,706
72864,60,516,True,rome,100,270.71067811865476,medium,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,500,True,rome,100,470.71067811865476,medium,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,120,561,True,rome,100,100.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,120,561,True,rome,100,200.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,120,561,True,rome,100,400.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,120,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,120,461,True,rome,100,170.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,120,461,True,rome,100,270.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,120,461,True,rome,100,470.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,300,561,True,rome,100,100.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,300,561,True,rome,100,200.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,300,561,True,rome,100,400.0,medium,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,300,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,300,461,True,rome,100,170.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,300,461,True,rome,100,270.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,300,461,True,rome,100,470.71067811865476,medium,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
73864,60,641,True,rome,100,100.0,fine,79704,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.07327110308140118,,706
72864,60,566,True,rome,100,200.0,fine,79704,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,566,True,rome,100,400.0,fine,79704,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,60,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
72864,60,500,True,rome,100,170.71067811865476,fine,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.08581752484191509,,706
72864,60,516,True,rome,100,270.71067811865476,fine,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.08581752484191509,,706
72864,60,500,True,rome,100,470.71067811865476,fine,79704,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.08581752484191509,,706
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,120,561,True,rome,100,100.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,120,561,True,rome,100,200.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,120,561,True,rome,100,400.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,120,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,120,461,True,rome,100,170.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,120,461,True,rome,100,270.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,120,461,True,rome,100,470.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
5610,300,561,True,rome,100,100.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,100,0.20538243626062322,,706
5610,300,561,True,rome,100,200.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,200,0.20538243626062322,,706
5610,300,561,True,rome,100,400.0,fine,7060,25,1300,cell,100,rome:60:153-0-s214:p0,400,0.20538243626062322,,706
,300,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:153-0-s214:p0,0,,no feasible adversarial claim under enabled constraints,706
4610,300,461,True,rome,100,170.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,100,0.34702549575070823,,706
4610,300,461,True,rome,100,270.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,200,0.34702549575070823,,706
4610,300,461,True,rome,100,470.71067811865476,fine,7060,25,1350,intra_cell,150,rome:60:153-0-s214:p0,400,0.34702549575070823,,706
254064,60,400,True,rome,100,0.0,coarse,255584,25,1300,cell,100,rome:60:155-0-s266:p0,0,0.005947164141730312,,514
252064,60,400,True,rome,100,100.0,coarse,255584,25,1300,cell,100,rome:60:155-0-s266:p0,100,0.013772380117691248,,514
251064,60,383,True,rome,100,200.0,coarse,255584,25,1300,cell,100,rome:60:155-0-s266:p0,200,0.017684988105671717,,514
251064,60,383,True,rome,100,400.0,coarse,255584,25,1300,cell,100,rome:60:155-0-s266:p0,400,0.017684988105671717,,514
254064,60,400,True,rome,100,70.71067811865476,coarse,255584,25,1350,intra_cell,150,rome:60:155-0-s266:p0,0,0.005947164141730312,,514
252064,60,300,True,rome,100,170.71067811865476,coarse,255584,25,1350,intra_cell,150,rome:60:155-0-s266:p0,100,0.013772380117691248,,514
251064,60,324,True,rome,100,270.71067811865476,coarse,255584,25,1350,intra_cell,150,rome:60:155-0-s266:p0,200,0.017684988105671717,,514
251064,60,324,True,rome,100,470.71067811865476,coarse,255584,25,1350,intra_cell,150,rome:60:155-0-s266:p0,400,0.017684988105671717,,514
4000,120,400,True,rome,100,0.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,0,0.27060539752005836,,514
4000,120,400,True,rome,100,100.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,100,0.27060539752005836,,514
3610,120,361,True,rome,100,200.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,200,0.34172137126185265,,514
3610,120,361,True,rome,100,400.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,400,0.34172137126185265,,514
4000,120,400,True,rome,100,70.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,0,0.27060539752005836,,514
2830,120,283,True,rome,100,170.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,100,0.4839533187454413,,514
2830,120,283,True,rome,100,270.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,200,0.4839533187454413,,514
2830,120,283,True,rome,100,470.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,400,0.4839533187454413,,514
4000,300,400,True,rome,100,0.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,0,0.27060539752005836,,514
4000,300,400,True,rome,100,100.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,100,0.27060539752005836,,514
3610,300,361,True,rome,100,200.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,200,0.34172137126185265,,514
3610,300,361,True,rome,100,400.0,coarse,5484,25,1300,cell,100,rome:60:155-0-s266:p0,400,0.34172137126185265,,514
4000,300,400,True,rome,100,70.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,0,0.27060539752005836,,514
2830,300,283,True,rome,100,170.71067811865476,coarse,5484,25,1350,intra_cell,150,rome:60:155-0-s266:p0,100,0.4839533187454413,,514
